#GENE	DISEASE	TYPE	ID	INH
AMH	Persistent Mullerian duct syndrome, type I	disease	261550 	AR
LMNB2	Microcephaly 27, primary, autosomal dominant	disease	619180 	AD
LMNB2	Epilepsy, progressive myoclonic, 9	provisional	616540 	AR
LMNB2	Lipodystrophy, partial, acquired, susceptibility to	susceptibility	608709 	AD
TLE6	Preimplantation embryonic lethality	disease	616814 	AR
GNA11	Hypocalciuric hypercalcemia, type II	disease	145981 	AD
GNA11	Hypocalcemia, autosomal dominant 2	disease	615361 	AD
GIPC3	Deafness, autosomal recessive 15	disease	601869 	AR
TBXA2R	Bleeding disorder, platelet-type, 13, susceptibility to	susceptibility	614009 	AD
PIP5K1C	Lethal congenital contractural syndrome 3	disease	611369 	AR
RAX2	Cone-rod dystrophy 11	disease	610381 	AD
RAX2	Macular degeneration, age-related, 6	provisional	613757 	
ATCAY	Ataxia, cerebellar, Cayman type	disease	601238 	AR
EEF2	Spinocerebellar ataxia 26	provisional	609306 	AD
MAP2K2	Cardiofaciocutaneous syndrome 4	disease	615280 	AD
CREB3L3	Hypertriglyceridemia 2	disease	619324 	AD
SH3GL1	Leukemia, acute myeloid	disease	601626 	SMU;AD
SEMA6B	Epilepsy, progressive myoclonic, 11	disease	618876 	AD
TICAM1	Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 6	susceptibility	614850 	AR;AD
KDM4B	Intellectual developmental disorder, autosomal dominant 65	disease	619320 	AD
MICOS13	Combined oxidative phosphorylation deficiency 37	disease	618329 	AR
LONP1	CODAS syndrome	disease	600373 	AR
FUT6	Fucosyltransferase 6 deficiency	non-disease	613852 	
FUT3	Blood group, Lewis	non-disease	618983 	
NDUFA11	Mitochondrial complex I deficiency, nuclear type 14	disease	618236 	AR
CLPP	Perrault syndrome 3	disease	614129 	AR
TUBB4A	Dystonia 4, torsion, autosomal dominant	disease	128101 	AD
TUBB4A	Leukodystrophy, hypomyelinating, 6	disease	612438 	AD
CD70	Lymphoproliferative syndrome 3	disease	618261 	AR
C3	C3 deficiency	disease	613779 	AR
C3	Hemolytic uremic syndrome, atypical, susceptibility to, 5	susceptibility	612925 	AD
C3	Macular degeneration, age-related, 9	susceptibility	611378 	
INSR	Rabson-Mendenhall syndrome	disease	262190 	AR
INSR	Leprechaunism	disease	246200 	AR
INSR	Diabetes mellitus, insulin-resistant, with acanthosis nigricans	disease	610549 	
INSR	Hyperinsulinemic hypoglycemia, familial, 5	disease	609968 	AD
ARHGEF18	Retinitis pigmentosa 78	disease	617433 	AR
MCOLN1	Mucolipidosis IV	disease	252650 	AR
PNPLA6	Spastic paraplegia 39, autosomal recessive	disease	612020 	AR
PNPLA6	Oliver-McFarlane syndrome	disease	275400 	AR
PNPLA6	Laurence-Moon syndrome	provisional	245800 	AR
PNPLA6	Boucher-Neuhauser syndrome	disease	215470 	AR
PET100	Mitochondrial complex IV deficiency, nuclear type 12	disease	619055 	AR
STXBP2	Hemophagocytic lymphohistiocytosis, familial, 5, with or without microvillus inclusion disease	disease	613101 	
RETN	Hypertension, insulin resistance-related, susceptibility to	susceptibility	125853 	AD
RETN	Diabetes mellitus, noninsulin-dependent, susceptibility to	susceptibility	125853 	AD
CD209	HIV type 1, susceptibility to	susceptibility	609423 	
CD209	Mycobacterium tuberculosis, susceptibility to	susceptibility	607948 	
CD209	Dengue fever, protection against	susceptibility	614371 	
CD320	Methylmalonic aciduria, transient, due to transcobalamin receptor defect	disease	613646 	
RPS28	Diamond Blackfan anemia 15 with mandibulofacial dysostosis	disease	606164 	AD
ANGPTL4	Plasma triglyceride level QTL, low	disease	615881 	AD
RAB11B	Neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter	disease	617807 	AD
ADAMTS10	Weill-Marchesani syndrome 1, recessive	disease	277600 	AR
ACTL9	Spermatogenic failure 53	disease	619258 	AR
ZNF699	DEGCAGS syndrome	disease	619488 	AR
DNMT1	Neuropathy, hereditary sensory, type IE	disease	614116 	AD
DNMT1	Cerebellar ataxia, deafness, and narcolepsy, autosomal dominant	disease	604121 	AD
S1PR2	Deafness, autosomal recessive 68	disease	610419 	AR
ICAM1	Malaria, cerebral, susceptibility to	susceptibility	611162 	
ICAM4	Blood group, Landsteiner-Wiener	non-disease	111250 	
FDX2	Mitochondrial myopathy, episodic, with optic atrophy and reversible leukoencephalopathy	disease	251900 	AR
TYK2	Immunodeficiency 35	disease	611521 	AR
DNM2	Centronuclear myopathy 1	disease	160150 	AD
DNM2	Charcot-Marie-Tooth disease, axonal type 2M	disease	606482 	AD
DNM2	Charcot-Marie-Tooth disease, dominant intermediate B	disease	606482 	AD
DNM2	Lethal congenital contracture syndrome 5	disease	615368 	AR
SMARCA4	Coffin-Siris syndrome 4	disease	614609 	AD
SMARCA4	Rhabdoid tumor predisposition syndrome 2	susceptibility	613325 	AD
LDLR	LDL cholesterol level QTL2	disease	143890 	AR;AD
LDLR	Hypercholesterolemia, familial, 1	disease	143890 	AR;AD
KANK2	Nephrotic syndrome, type 16	disease	617783 	AR
KANK2	Palmoplantar keratoderma and woolly hair	disease	616099 	AR
DOCK6	Adams-Oliver syndrome 2	disease	614219 	AR
EPOR	Erythrocytosis, familial, 1	non-disease	133100 	AD
ODAD3	Ciliary dyskinesia, primary, 30	disease	616037 	AR
PRKCSH	Polycystic liver disease 1	disease	174050 	AD
ACP5	Spondyloenchondrodysplasia with immune dysregulation	disease	607944 	AR
MAN2B1	Mannosidosis, alpha-, types I and II	disease	248500 	AR
DHPS	Neurodevelopmental disorder with seizures and speech and walking impairment	disease	618480 	AR
TNPO2	Intellectual developmental disorder with hypotonia, impaired speech, and dysmorphic facies	disease	619556 	AD
RNASEH2A	Aicardi-Goutieres syndrome 4	disease	610333 	AR
MAST1	Mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations	disease	618273 	AD
KLF1	Blood group--Lutheran inhibitor	disease	111150 	
KLF1	Dyserythropoietic anemia, congenital, type IV	disease	613673 	AD
KLF1	Hereditary persistence of fetal hemoglobin	non-disease	613566 	
GCDH	Glutaricaciduria, type I	disease	231670 	AR
FARSA	Rajab interstitial lung disease with brain calcifications 2	provisional	619013 	AR
CALR	Myelofibrosis, somatic	disease	254450 	
CALR	Thrombocythemia, somatic	disease	187950 	
NFIX	Marshall-Smith syndrome	disease	602535 	AD
NFIX	Malan syndrome	disease	614753 	AD
LYL1	Leukemia, T-cell acute lymphoblastoid	disease	151440 	
TRMT1	Intellectual developmental disorder, autosomal recessive 68	disease	618302 	AR
NACC1	Neurodevelopmental disorder with epilepsy, cataracts, feeding difficulties, and delayed brain myelination	disease	617393 	AD
CACNA1A	Spinocerebellar ataxia 6	disease	183086 	AD
CACNA1A	Episodic ataxia, type 2	disease	108500 	AD
CACNA1A	Developmental and epileptic encephalopathy 42	disease	617106 	AD
CACNA1A	Migraine, familial hemiplegic, 1, with progressive cerebellar ataxia	disease	141500 	AD
CACNA1A	Migraine, familial hemiplegic, 1	disease	141500 	AD
CC2D1A	Mental retardation, autosomal recessive 3	disease	608443 	AR
PRKACA	Cushing syndrome, ACTH-independent adrenal, somatic	disease	615830 	
PRKACA	Cardioacrofacial dysplasia 1	disease	619142 	AD
GIPC1	Oculopharyngodistal myopathy 2	disease	618940 	AD
TECR	Mental retardation, autosomal recessive 14	disease	614020 	AR
ADGRE2	Vibratory urticaria	disease	125630 	AD
CASP14	Ichthyosis, congenital, autosomal recessive 12	disease	617320 	AR
NOTCH3	Lateral meningocele syndrome	disease	130720 	AD
NOTCH3	Myofibromatosis, infantile 2	provisional	615293 	AD
NOTCH3	Cerebral arteriopathy with subcortical infarcts and leukoencephalopathy 1	disease	125310 	AD
CYP4F22	Ichthyosis, congenital, autosomal recessive 5	disease	604777 	AR
CPAMD8	Anterior segment dysgenesis 8	disease	617319 	AR
MYO9B	Celiac disease, susceptibility to, 4	susceptibility	609753 	
GTPBP3	Combined oxidative phosphorylation deficiency 23	disease	616198 	AR
PLVAP	Diarrhea 10, protein-losing enteropathy type	disease	618183 	AR
COLGALT1	Brain small vessel disease 3	disease	618360 	AR
FCHO1	Immunodeficiency 76	disease	619164 	AR
INSL3	Cryptorchidism	disease	219050 	AD
JAK3	SCID, autosomal recessive, T-negative/B-positive type	disease	600802 	AR
SLC5A5	Thyroid dyshormonogenesis 1	disease	274400 	AR
IL12RB1	Immunodeficiency 30	disease	614891 	AR
PIK3R2	Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 1	disease	603387 	AD
CRLF1	Cold-induced sweating syndrome 1	disease	272430 	AR
CRTC1	Cold-induced sweating syndrome 1	disease	272430 	AR
COMP	Pseudoachondroplasia	disease	177170 	AD
COMP	Carpal tunnel syndrome 2	disease	619161 	AD
COMP	Epiphyseal dysplasia, multiple, 1	disease	132400 	AD
CERS1	Epilepsy, progressive myoclonic, 8	provisional	616230 	AR
GDF1	Congenital heart defects, multiple types, 6	disease	613854 	AD
GDF1	Right atrial isomerism (Ivemark)	disease	208530 	AR
SLC25A42	Metabolic crises, recurrent, with variable encephalomyopathic features and neurologic regression	disease	618416 	AR
RFXANK	MHC class II deficiency, complementation group B	disease	209920 	AR
NDUFA13	Thyroid carcinoma, Hurthle cell	susceptibility	607464 	
NDUFA13	Mitochondrial complex I deficiency, nuclear type 28	provisional	618249 	AR
UQCRFS1	Mitochondrial complex III deficiency, nuclear type 10	disease	618775 	AR
C19orf12	Neurodegeneration with brain iron accumulation 4	disease	614298 	AR;AD
C19orf12	Spastic paraplegia 43, autosomal recessive	provisional	615043 	AR
RGS9BP	Bradyopsia	disease	608415 	
SLC7A9	Cystinuria	disease	220100 	AR;AD
CEBPA	Leukemia, acute myeloid, somatic	disease	601626 	
CEBPA	Leukemia, acute myeloid	provisional	601626 	SMU;AD
PEPD	Prolidase deficiency	disease	170100 	AR
CHST8	Peeling skin syndrome 3	provisional	616265 	AR
GPI	Hemolytic anemia, nonspherocytic, due to glucose phosphate isomerase deficiency	disease	613470 	AR
SCN1B	Generalized epilepsy with febrile seizures plus, type 1	disease	604233 	AD
SCN1B	Developmental and epileptic encephalopathy 52	disease	617350 	AR
SCN1B	Cardiac conduction defect, nonspecific	disease	612838 	
SCN1B	Atrial fibrillation, familial, 13	disease	615377 	AD
SCN1B	Brugada syndrome 5	disease	612838 	
LGI4	Arthrogryposis multiplex congenita 1, neurogenic, with myelin defect	disease	617468 	AR
HAMP	Hemochromatosis, type 2B	disease	613313 	AR
MAG	Spastic paraplegia 75, autosomal recessive	disease	616680 	AR
COX6B1	Mitochondrial complex IV deficiency, nuclear type 7	disease	619051 	AR
KMT2B	Dystonia 28, childhood-onset	disease	617284 	AD
PSENEN	Acne inversa, familial, 2, with or without Dowling-Degos disease	disease	613736 	AD
NPHS1	Nephrotic syndrome, type 1	disease	256300 	AR
TYROBP	Polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1	disease	221770 	AR
SDHAF1	Mitochondrial complex II deficiency, nuclear type 2	disease	619166 	AR
SYNE4	Deafness, autosomal recessive 76	disease	615540 	AR
WDR62	Microcephaly 2, primary, autosomal recessive, with or without cortical malformations	disease	604317 	AR
SIPA1L3	Cataract 45	provisional	616851 	AR
SPINT2	Diarrhea 3, secretory sodium, congenital, syndromic	disease	270420 	AR
YIF1B	Kaya-Barakat-Masson syndrome	disease	619125 	AR
RYR1	Neuromuscular disease, congenital, with uniform type 1 fiber	disease	117000 	AR;AD
RYR1	Central core disease	disease	117000 	AR;AD
RYR1	King-Denborough syndrome	disease	619542 	AD
RYR1	Malignant hyperthermia susceptibility 1	susceptibility	145600 	AD
RYR1	Minicore myopathy with external ophthalmoplegia	disease	255320 	AR
ACTN4	Glomerulosclerosis, focal segmental, 1	disease	603278 	AD
SARS2	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	disease	613845 	AR
IFNL3	Hepatitis C virus infection, response to therapy of	susceptibility	609532 	
PLEKHG2	Leukodystrophy and acquired microcephaly with or without dystonia	disease	616763 	AR
TIMM50	3-methylglutaconic aciduria, type IX	disease	617698 	AR
DLL3	Spondylocostal dysostosis 1, autosomal recessive	disease	277300 	AR
DYRK1B	Abdominal obesity-metabolic syndrome 3	disease	615812 	AD
AKT2	Diabetes mellitus, type II	disease	125853 	AD
AKT2	Hypoinsulinemic hypoglycemia with hemihypertrophy	disease	240900 	AD
PLD3	Spinocerebellar ataxia 46	provisional	617770 	AD
PRX	Charcot-Marie-Tooth disease, type 4F	disease	614895 	AR
PRX	Dejerine-Sottas disease	disease	145900 	AR;AD
SPTBN4	Neurodevelopmental disorder with hypotonia, neuropathy, and deafness	disease	617519 	AR
LTBP4	Cutis laxa, autosomal recessive, type IC	disease	613177 	AR
COQ8B	Nephrotic syndrome, type 9	disease	615573 	AR
CYP2A6	Lung cancer, resistance to	susceptibility	211980 	SMU;AD
CYP2A6	Coumarin resistance	disease	122700 	AD
CYP2A6	Nicotine addiction, protection from	susceptibility	188890 	
CYP2B6	Efavirenz central nervous system toxicity, susceptibility to	susceptibility	614546 	
CYP2B6	Efavirenz, poor metabolism of	disease	614546 	
TGFB1	Inflammatory bowel disease, immunodeficiency, and encephalopathy	disease	618213 	AR
TGFB1	Camurati-Engelmann disease	disease	131300 	AD
TGFB1	Cystic fibrosis lung disease, modifier of	susceptibility	219700 	AR
B9D2	Meckel syndrome 10	provisional	614175 	AR
B9D2	Joubert syndrome 34	disease	614175 	AR
EXOSC5	Cerebellar ataxia, brain abnormalities, and cardiac conduction defects	disease	619576 	AR
BCKDHA	Maple syrup urine disease, type Ia	disease	248600 	AR
RPS19	Diamond-Blackfan anemia 1	disease	105650 	AD
CD79A	Agammaglobulinemia 3	disease	613501 	AR
ARHGEF1	Immunodeficiency 62	provisional	618459 	AR
ATP1A3	Alternating hemiplegia of childhood 2	disease	614820 	AD
ATP1A3	Dystonia-12	disease	128235 	AD
ATP1A3	CAPOS syndrome	disease	601338 	AD
ATP1A3	Developmental and epileptic encephalopathy 99	disease	619606 	AD
ERF	Craniosynostosis 4	disease	600775 	AD
ERF	Chitayat syndrome	disease	617180 	AD
CIC	Mental retardation, autosomal dominant 45	disease	617600 	AD
MEGF8	Carpenter syndrome 2	disease	614976 	AR
LIPE	Lipodystrophy, familial partial, type 6	disease	615980 	AR
ETHE1	Ethylmalonic encephalopathy	disease	602473 	AR
XRCC1	Spinocerebellar ataxia, autosomal recessive 26	provisional	617633 	AR
SMG9	Heart and brain malformation syndrome	disease	616920 	AR
KCNN4	Dehydrated hereditary stomatocytosis 2	disease	616689 	AD
CEACAM16	Deafness, autosomal dominant 4B	disease	614614 	AD
CEACAM16	Deafness, autosomal recessive 113	disease	618410 	AR
BCL3	Leukemia/lymphoma, B-cell, 3	disease	109560 	
BCAM	Blood group, Lutheran system	non-disease	111200 	
BCAM	Blood group, Auberger system	non-disease	111200 	
BCAM	Blood group, Lutheran null	non-disease	247420 	AR
APOE	Alzheimer disease 2	disease	104310 	AD
APOE	Sea-blue histiocyte disease	disease	269600 	AR
APOE	Alzheimer disease, protection against, due to APOE3-Christchurch	susceptibility	607822 	AD
APOE	Coronary artery disease, severe, susceptibility to	susceptibility	617347 	
APOE	Lipoprotein glomerulopathy	disease	611771 	
APOE	Macular degeneration, age-related	susceptibility	603075 	AD
APOE	Hyperlipoproteinemia, type III	disease	617347 	
APOC2	Hyperlipoproteinemia, type Ib	disease	207750 	AR
RELB	Immunodeficiency 53	provisional	617585 	AR
BLOC1S3	Hermansky-Pudlak syndrome 8	disease	614077 	AR
ERCC2	Xeroderma pigmentosum, group D	disease	278730 	AR
ERCC2	Trichothiodystrophy 1, photosensitive	disease	601675 	AR
ERCC2	Cerebrooculofacioskeletal syndrome 2	provisional	610756 	AR
ERCC1	Cerebrooculofacioskeletal syndrome 4	disease	610758 	AR
RTN2	Spastic paraplegia 12, autosomal dominant	disease	604805 	AD
OPA3	3-methylglutaconic aciduria, type III	disease	258501 	AR
OPA3	Optic atrophy 3 with cataract	disease	165300 	AD
SIX5	Branchiootorenal syndrome 2	disease	610896 	
DMPK	Myotonic dystrophy 1	disease	160900 	AD
NOVA2	Neurodevelopmental disorder with or without autistic features and/or structural brain abnormalities	disease	618859 	AD
CCDC8	3-M syndrome 3	disease	614205 	AR
CALM3	Long QT syndrome 16	disease	618782 	AD
CALM3	Ventricular tachycardia, catecholaminergic polymorphic 6	provisional	618782 	AD
FKRP	Muscular dystrophy-dystroglycanopathy (congenital with or without mental retardation), type B, 5	disease	606612 	AR
FKRP	Muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 5	disease	607155 	AR
FKRP	Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 5	disease	613153 	AR
AP2S1	Hypocalciuric hypercalcemia, type III	disease	600740 	AD
KPTN	Mental retardation, autosomal recessive 41	disease	615637 	AR
BICRA	Coffin-Siris syndrome 12	disease	619325 	AD
CRX	Leber congenital amaurosis 7	disease	613829 	
CRX	Cone-rod retinal dystrophy-2	disease	120970 	AD
CARD8	Inflammatory bowel disease (Crohn disease) 30	provisional	619079 	AD
ODAD1	Ciliary dyskinesia, primary, 20	disease	615067 	AR
GRIN2D	Developmental and epileptic encephalopathy 46	disease	617162 	AD
SULT2B1	Ichthyosis, congenital, autosomal recessive 14	disease	617571 	AR
RPL18	Diamond-Blackfan anemia 18	provisional	618310 	AD
FUT2	Norwalk virus infection	susceptibility	resistance to} 	
FUT2	Vitamin B12 plasma level QTL1	susceptibility	612542 	
FUT2	Bombay phenotype, digenic	non-disease	616754 	AR
FUT1	Bombay phenotype	non-disease	616754 	AR
BCAT2	Hypervalinemia or hyperleucine-isoleucinemia	provisional	618850 	AR
BAX	Colorectal cancer, somatic	disease	114500 	
BAX	T-cell acute lymphoblastic leukemia, somatic	disease	613065 	
FTL	Hyperferritinemia-cataract syndrome	disease	600886 	AD
FTL	L-ferritin deficiency, dominant and recessive	disease	615604 	AR;AD
FTL	Neurodegeneration with brain iron accumulation 3	disease	606159 	AD
GYS1	Glycogen storage disease 0, muscle	disease	611556 	AR
LHB	Hypogonadotropic hypogonadism 23 with or without anosmia	disease	228300 	AR
NTF4	Glaucoma 1, open angle, 1O	disease	613100 	
TRPM4	Progressive familial heart block, type IB	disease	604559 	AD
TRPM4	Erythrokeratodermia veriabilis et progressiva 6	disease	618531 	AD
PRR12	Neuroocular syndrome	disease	619539 	AD
IRF3	Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 7	susceptibility	616532 	AD
CPT1C	Spastic paraplegia 73, autosomal dominant	provisional	616282 	AD
FUZ	Neural tube defects, susceptibility to	susceptibility	182940 	AD
MED25	Basel-Vanagait-Smirin-Yosef syndrome	disease	616449 	AR
PNKP	Charcot-Marie-Tooth disease, type 2B2	provisional	605589 	AR
PNKP	Ataxia-oculomotor apraxia 4	disease	616267 	AR
PNKP	Microcephaly, seizures, and developmental delay	disease	613402 	AR
NUP62	Striatonigral degeneration, infantile	disease	271930 	AR
MYH14	Peripheral neuropathy, myopathy, hoarseness, and hearing loss	provisional	614369 	AD
MYH14	Deafness, autosomal dominant 4A	disease	600652 	AD
KCNC3	Spinocerebellar ataxia 13	disease	605259 	AD
POLD1	Mandibular hypoplasia, deafness, progeroid features, and lipodystrophy syndrome	disease	615381 	AD
POLD1	Colorectal cancer, susceptibility to, 10	susceptibility	612591 	AD
EMC10	Neurodevelopmental disorder with dysmorphic facies and variable seizures	disease	619264 	AR
ACP4	Amelogenesis imperfecta, type IJ	disease	617297 	AR
KLK1	Kallikrein, decreased urinary activity of	non-disease	615953 	
